name,dist,value,made,desc,team,opp,x,y,player_id,event_id,zone,area,date,team,opp,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,game_id,date,period,min_left,sec_left
W. Barton,13,2,True,Pullup Jump shot,DEN,HOU,-10,137,203115,678,8-16 ft.,Center(C),20200126,DEN,HOU,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900685,20200126,4,2,58
E. Gordon,26,3,False,Pullup Jump shot,DEN,HOU,93,252,201569,679,24+ ft.,Right Side Center(RC),20200126,DEN,HOU,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900685,20200126,4,2,49
R. Westbrook,4,2,True,Driving Finger Roll Layup Shot,DEN,HOU,40,26,201566,686,Less Than 8 ft.,Center(C),20200126,DEN,HOU,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900685,20200126,4,2,20
N. Jokic,12,2,True,Fadeaway Jump Shot,DEN,HOU,127,10,203999,687,8-16 ft.,Right Side(R),20200126,DEN,HOU,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900685,20200126,4,1,54
R. Westbrook,5,2,True,Turnaround Fadeaway shot,DEN,HOU,18,53,201566,689,Less Than 8 ft.,Center(C),20200126,DEN,HOU,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900685,20200126,4,1,46
W. Barton,1,2,True,Driving Reverse Layup Shot,DEN,HOU,16,5,203115,691,Less Than 8 ft.,Center(C),20200126,DEN,HOU,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0021900685,20200126,4,1,25
N. Jokic,9,2,False,Turnaround Fadeaway shot,DEN,HOU,-90,-11,203999,697,8-16 ft.,Left Side(L),20200126,DEN,HOU,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900685,20200126,4,0,54
M. Morris,15,2,False,Turnaround Fadeaway shot,DEN,HOU,138,63,1628420,699,8-16 ft.,Right Side(R),20200126,DEN,HOU,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900685,20200126,4,0,38
T. Craig,2,2,False,Putback Layup Shot,DEN,HOU,20,14,1628470,701,Less Than 8 ft.,Center(C),20200126,DEN,HOU,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900685,20200126,4,0,33
R. Westbrook,5,2,False,Driving Finger Roll Layup Shot,DEN,HOU,44,25,201566,703,Less Than 8 ft.,Center(C),20200126,DEN,HOU,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900685,20200126,4,0,26
T. Prince,8,2,True,Fadeaway Jump Shot,NYK,BKN,-13,83,1627752,9,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900688,20200126,1,10,56
E. Payton,2,2,False,Driving Layup Shot,NYK,BKN,20,9,203901,10,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,10,37
G. Temple,25,3,False,Jump Shot,NYK,BKN,-125,225,202066,12,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,10,26
J. Randle,12,2,False,Step Back Jump shot,NYK,BKN,-123,9,203944,14,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,1,10,16
J. Harris,24,3,False,Pullup Jump shot,NYK,BKN,-55,242,203925,16,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,1,10,10
M. Morris Sr.,9,2,True,Pullup Jump shot,NYK,BKN,-62,68,202694,18,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,1,9,55
S. Dinwiddie,14,2,False,Floating Jump shot,NYK,BKN,73,131,203915,19,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,1,9,40
R. Bullock,21,2,True,Jump Shot,NYK,BKN,32,216,203493,21,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,9,30
T. Prince,27,3,True,Jump Shot,NYK,BKN,29,273,1627752,23,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,9,19
T. Gibson,16,2,True,Jump Shot,NYK,BKN,2,164,201959,25,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,9,2
G. Temple,25,3,True,Jump Shot,NYK,BKN,206,146,202066,26,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,8,45
M. Morris Sr.,15,2,False,Fadeaway Jump Shot,NYK,BKN,39,147,202694,28,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900688,20200126,1,8,24
S. Dinwiddie,1,2,True,Driving Finger Roll Layup Shot,NYK,BKN,-13,-1,203915,31,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900688,20200126,1,8,1
E. Payton,10,2,True,Pullup Jump shot,NYK,BKN,28,103,203901,32,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,1,7,44
S. Dinwiddie,17,2,False,Step Back Jump shot,NYK,BKN,158,73,203915,33,16-24 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,1,7,32
J. Randle,1,2,True,Driving Layup Shot,NYK,BKN,-2,11,203944,35,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,7,22
G. Temple,18,2,False,Pullup Jump shot,NYK,BKN,18,181,202066,36,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,1,7,10
S. Dinwiddie,0,2,True,Cutting Layup Shot,NYK,BKN,2,0,203915,41,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021900688,20200126,1,6,53
M. Morris Sr.,12,2,False,Fadeaway Jump Shot,NYK,BKN,112,47,202694,46,8-16 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900688,20200126,1,6,33
T. Gibson,1,2,True,Layup Shot,NYK,BKN,-13,3,201959,48,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,6,29
T. Prince,1,2,False,Layup Shot,NYK,BKN,-14,0,1627752,49,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,6,8
J. Randle,12,2,False,Jump Shot,NYK,BKN,13,124,203944,62,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,5,22
S. Dinwiddie,0,2,True,Driving Layup Shot,NYK,BKN,-3,8,203915,64,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,5,17
R. Bullock,24,3,False,Jump Shot,NYK,BKN,-185,162,203493,66,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,5,6
T. Prince,24,3,False,Jump Shot,NYK,BKN,57,243,1627752,68,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,4,58
E. Payton,7,2,True,Pullup Jump shot,NYK,BKN,5,75,203901,70,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,1,4,48
J. Harris,23,3,True,Jump Shot,NYK,BKN,237,-11,203925,71,24+ ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,4,27
E. Payton,25,3,False,Jump Shot,NYK,BKN,154,198,203901,73,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,4,12
C. LeVert,10,2,False,Driving Floating Jump Shot,NYK,BKN,-29,104,1627747,75,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,1,4,3
T. Prince,26,3,False,Jump Shot,NYK,BKN,-168,207,1627752,78,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,3,58
M. Robinson,0,2,True,Alley Oop Dunk Shot,NYK,BKN,-8,0,1629011,80,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,3,49
S. Dinwiddie,26,3,True,Jump Shot,NYK,BKN,-60,260,203915,92,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,3,31
M. Morris Sr.,8,2,True,Floating Jump shot,NYK,BKN,-13,82,202694,93,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,1,3,11
W. Chandler,25,3,True,Jump Shot,NYK,BKN,156,202,201163,94,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,3,0
E. Payton,15,2,True,Jump Shot,NYK,BKN,-9,157,203901,96,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,2,40
R. Kurucs,26,3,True,Jump Shot,NYK,BKN,16,268,1629066,97,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,2,24
E. Payton,24,3,True,Step Back Jump shot,NYK,BKN,-151,189,203901,99,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,1,2,10
C. LeVert,25,3,False,Jump Shot,NYK,BKN,-45,254,1627747,100,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,1,59
E. Payton,4,2,False,Floating Jump shot,NYK,BKN,-26,31,203901,102,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,1,1,46
S. Dinwiddie,25,3,False,Pullup Jump shot,NYK,BKN,-163,197,203915,104,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,1,1,40
B. Portis,6,2,True,Turnaround Hook Shot,NYK,BKN,54,38,1626171,106,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,1,22
B. Portis,0,2,True,Running Layup Shot,NYK,BKN,6,3,1626171,109,Less Than 8 ft.,Center(C),20200126,NYK,BKN,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,1,1
G. Temple,23,3,False,Jump Shot,NYK,BKN,-223,63,202066,122,24+ ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,0,40
W. Chandler,0,2,True,Running Dunk Shot,NYK,BKN,-7,6,201163,127,Less Than 8 ft.,Center(C),20200126,NYK,BKN,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,0,24
M. Robinson,0,2,True,Alley Oop Dunk Shot,NYK,BKN,2,-7,1629011,129,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,0,4
G. Temple,27,3,False,Running Jump Shot,NYK,BKN,-193,190,202066,131,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,1,0,0
B. Portis,11,2,True,Jump Shot,NYK,BKN,49,106,1626171,135,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,11,49
C. LeVert,25,3,False,Jump Shot,NYK,BKN,166,196,1627747,137,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,11,38
B. Portis,24,3,False,Jump Shot,NYK,BKN,-128,210,1626171,139,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,11,20
R. Kurucs,2,2,True,Driving Layup Shot,NYK,BKN,3,22,1629066,141,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,11,6
K. Knox II,24,3,True,Step Back Jump shot,NYK,BKN,-162,183,1628995,144,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,2,10,53
C. LeVert,25,3,False,Jump Shot,NYK,BKN,140,215,1627747,145,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,10,33
N. Claxton,1,2,True,Cutting Dunk Shot,NYK,BKN,-9,8,1629651,147,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0021900688,20200126,2,10,25
K. Knox II,25,3,False,Jump Shot,NYK,BKN,154,203,1628995,150,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,10,13
C. LeVert,25,3,False,Jump Shot,NYK,BKN,21,259,1627747,152,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,9,56
F. Ntilikina,25,3,True,Jump Shot,NYK,BKN,54,246,1628373,154,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,9,42
F. Ntilikina,2,2,True,Driving Finger Roll Layup Shot,NYK,BKN,13,21,1628373,157,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900688,20200126,2,9,18
W. Chandler,4,2,True,Driving Floating Jump Shot,NYK,BKN,-14,44,201163,163,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,2,8,41
C. LeVert,9,2,False,Driving Floating Jump Shot,NYK,BKN,76,62,1627747,177,8-16 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,2,7,54
G. Temple,0,2,True,Running Layup Shot,NYK,BKN,4,2,202066,181,Less Than 8 ft.,Center(C),20200126,NYK,BKN,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,7,42
D. Dotson,17,2,True,Jump Shot,NYK,BKN,104,137,1628422,182,16-24 ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,7,25
R. Kurucs,25,3,True,Jump Shot,NYK,BKN,154,202,1629066,183,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,7,13
T. Prince,23,3,True,Jump Shot,NYK,BKN,-234,1,1627752,195,24+ ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,6,44
J. Randle,9,2,True,Turnaround Fadeaway shot,NYK,BKN,65,66,203944,199,8-16 ft.,Right Side(R),20200126,NYK,BKN,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900688,20200126,2,6,28
C. LeVert,24,3,False,Jump Shot,NYK,BKN,-221,107,1627747,200,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,6,9
J. Harris,1,2,True,Driving Layup Shot,NYK,BKN,-11,6,203925,202,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,6,3
B. Portis,20,2,False,Jump Shot,NYK,BKN,175,98,1626171,204,16-24 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,5,50
T. Prince,6,2,False,Turnaround Fadeaway shot,NYK,BKN,64,15,1627752,206,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900688,20200126,2,5,32
F. Ntilikina,21,2,False,Jump Shot,NYK,BKN,25,214,1628373,208,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,5,20
S. Dinwiddie,22,3,False,Step Back Jump shot,NYK,BKN,227,25,203915,231,24+ ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,2,4,37
R. Bullock,8,2,True,Driving Floating Bank Jump Shot,NYK,BKN,9,88,203493,244,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0021900688,20200126,2,3,50
M. Morris Sr.,20,2,False,Step Back Jump shot,NYK,BKN,136,159,202694,247,16-24 ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,2,3,23
S. Dinwiddie,0,2,True,Driving Reverse Layup Shot,NYK,BKN,-8,-4,203915,249,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,3,15
S. Dinwiddie,0,2,False,Driving Layup Shot,NYK,BKN,3,-4,203915,257,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,2,49
M. Morris Sr.,18,2,True,Jump Shot,NYK,BKN,95,157,202694,261,16-24 ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,2,33
G. Temple,8,2,False,Driving Layup Shot,NYK,BKN,-70,48,202066,263,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,2,10
J. Harris,24,3,False,Jump Shot,NYK,BKN,146,195,203925,268,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,1,54
T. Gibson,10,2,False,Jump Shot,NYK,BKN,-93,47,201959,271,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,1,38
J. Randle,0,2,False,Tip Layup Shot,NYK,BKN,0,-6,203944,273,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021900688,20200126,2,1,36
J. Randle,1,2,False,Dunk Shot,NYK,BKN,-3,19,203944,275,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,1,32
S. Dinwiddie,1,2,False,Running Reverse Layup Shot,NYK,BKN,9,11,203915,278,Less Than 8 ft.,Center(C),20200126,NYK,BKN,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,1,26
J. Allen,0,2,True,Putback Dunk Shot,NYK,BKN,-7,7,1628386,280,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0021900688,20200126,2,1,22
T. Prince,28,3,False,Jump Shot,NYK,BKN,129,254,1627752,282,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,2,0,46
M. Morris Sr.,25,3,True,Pullup Jump shot,NYK,BKN,-4,251,202694,284,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,2,0,38
J. Randle,16,2,False,Step Back Jump shot,NYK,BKN,47,153,203944,292,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,2,0,10
R. Bullock,5,2,False,Driving Floating Jump Shot,NYK,BKN,11,52,203493,294,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,2,0,1
M. Morris Sr.,21,2,False,Step Back Jump shot,NYK,BKN,-143,163,202694,298,16-24 ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,3,11,36
G. Temple,25,3,True,Jump Shot,NYK,BKN,-166,194,202066,301,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,11,19
J. Randle,0,2,True,Driving Layup Shot,NYK,BKN,-1,8,203944,302,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,11,5
J. Harris,21,2,True,Jump Shot,NYK,BKN,150,151,203925,304,16-24 ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,10,46
J. Randle,25,3,False,Jump Shot,NYK,BKN,-175,183,203944,306,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,10,17
T. Gibson,2,2,False,Dunk Shot,NYK,BKN,-12,18,201959,308,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,10,12
T. Prince,25,3,True,Jump Shot,NYK,BKN,166,195,1627752,311,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,10,7
M. Morris Sr.,9,2,True,Jump Bank Shot,NYK,BKN,19,94,202694,313,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0021900688,20200126,3,9,47
J. Harris,1,2,True,Cutting Layup Shot,NYK,BKN,12,14,203925,316,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021900688,20200126,3,9,25
M. Morris Sr.,25,3,False,Jump Shot,NYK,BKN,-145,214,202694,318,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,9,5
J. Randle,5,2,False,Jump Shot,NYK,BKN,18,48,203944,327,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,8,35
J. Randle,23,3,False,Jump Shot,NYK,BKN,233,-21,203944,331,24+ ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,8,28
T. Gibson,0,2,True,Putback Layup Shot,NYK,BKN,-1,5,201959,333,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900688,20200126,3,8,25
R. Bullock,26,3,True,Jump Shot,NYK,BKN,-185,186,203493,338,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,8,8
S. Dinwiddie,3,2,False,Driving Layup Shot,NYK,BKN,29,25,203915,340,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,7,57
J. Harris,22,3,False,Jump Shot,NYK,BKN,-226,-7,203925,344,24+ ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,7,54
E. Payton,26,3,False,Jump Shot,NYK,BKN,-154,216,203901,346,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,7,39
R. Bullock,26,3,True,Jump Shot,NYK,BKN,152,214,203493,349,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,7,21
S. Dinwiddie,22,3,True,Jump Shot,NYK,BKN,225,-13,203915,352,24+ ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,7,2
M. Morris Sr.,24,3,False,Jump Shot,NYK,BKN,147,199,202694,354,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,6,36
