player_id,game_id,pos,fgm,fga,pts,oreb,dreb,stl,blk
203486,21900459,Forward,2,4,4,1,4,0,1
203924,21900459,Forward,6,10,17,1,1,0,0
1627742,21900459,Forward,11,18,31,1,6,2,1
1629008,21900459,Forward,2,3,5,0,1,0,0
201568,21900503,Forward,8,14,20,0,3,1,0
203939,21900503,Forward,3,5,11,2,2,2,1
1627827,21900503,Forward,1,8,6,1,1,0,1
1627846,21900503,Forward,1,2,2,0,0,0,1
1628382,21900503,Forward,2,8,8,0,4,1,0
1628467,21900503,Forward,5,10,14,6,8,0,0
1629029,21900503,Forward,12,29,35,2,8,1,0
1629647,21900503,Forward,0,5,2,0,3,0,1
1628371,21900504,Forward,1,2,2,1,0,1,0
1628411,21900504,Forward,4,7,10,1,5,1,0
1628518,21900504,Forward,0,1,2,2,4,0,1
1629140,21900504,Forward,1,1,2,1,5,0,1
201586,21900510,Forward,9,21,19,3,7,0,2
202710,21900510,Forward,2,10,8,3,9,2,0
203086,21900510,Forward,3,7,8,0,2,0,0
203482,21900510,Forward,0,0,0,0,1,0,0
1626169,21900510,Forward,0,1,0,0,0,0,0
1626178,21900510,Forward,4,8,13,3,4,1,1
1627884,21900510,Forward,4,13,10,1,5,2,1
1628384,21900510,Forward,5,12,12,1,11,2,0
1628449,21900510,Forward,1,1,2,2,6,0,2
1629130,21900510,Forward,2,4,6,0,4,0,0
1629735,21900510,Forward,2,2,4,0,1,0,1
203110,21900532,Forward,0,2,2,1,5,0,1
203922,21900532,Forward,1,11,4,1,5,1,0
1626174,21900532,Forward,2,6,9,2,4,1,1
1627737,21900532,Forward,3,6,8,3,1,2,0
1627748,21900532,Forward,0,0,2,0,3,0,0
1629016,21900532,Forward,8,11,23,2,3,4,1
1629635,21900532,Forward,6,10,16,0,10,2,1
1629672,21900532,Forward,4,7,9,0,2,1,0
201959,21900534,Forward,4,6,11,1,4,1,0
202331,21900534,Forward,9,14,32,0,4,2,0
202335,21900534,Forward,2,5,6,0,2,0,0
202694,21900534,Forward,13,19,38,2,3,2,1
203090,21900534,Forward,1,4,2,2,4,0,2
203210,21900534,Forward,4,7,11,4,6,0,0
203944,21900534,Forward,6,14,16,0,8,2,0
1626149,21900534,Forward,13,21,34,2,4,0,0
1626171,21900534,Forward,2,6,8,1,1,0,0
1628995,21900534,Forward,1,2,2,0,0,0,1
1629628,21900534,Forward,7,11,24,1,5,1,1
101141,21900546,Forward,1,2,3,0,0,0,0
200752,21900546,Forward,6,10,17,1,7,0,0
201960,21900546,Forward,0,1,0,0,0,0,0
203114,21900546,Forward,5,16,15,0,5,0,0
203507,21900546,Forward,10,22,24,2,10,3,1
1626168,21900546,Forward,2,11,6,3,9,1,0
1628391,21900546,Forward,0,1,0,0,0,0,0
1629002,21900546,Forward,1,1,2,0,1,0,0
201567,21900548,Forward,12,15,30,0,9,1,0
1626174,21900548,Forward,2,7,6,0,6,0,0
1626224,21900548,Forward,7,16,17,1,0,1,0
1627748,21900548,Forward,2,4,5,0,2,0,0
1629635,21900548,Forward,6,9,15,1,1,3,0
1629731,21900548,Forward,1,1,3,0,2,0,0
201959,21900561,Forward,2,5,4,0,0,0,0
202711,21900561,Forward,7,14,20,0,3,0,1
